# Summarize FastOrtho
# PYTHON VERSION: 3.7.12
# Script call:    03_summarize_fastortho.py
# Runtime:        01/05/2023 15:37:58
# ----------------
# Ortholog directory:/n/holylfs05/LABS/informatics/Users/gthomas/spiders/fastortho/16spec/
# Output file:      ../data/16spec/fastortho-summary-16spec.csv
# ----------------
inflation,genes,taxa
4,3,2
4,3,1
4,3,2
4,3,2
4,3,3
4,3,3
4,3,1
4,3,3
4,3,3
4,3,1
4,3,2
4,3,3
4,3,1
4,3,3
4,3,3
4,3,3
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,2
4,3,2
4,3,3
4,3,2
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,1
4,3,2
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,1
4,3,3
4,3,2
4,3,1
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,2
4,3,2
4,3,1
4,3,2
4,3,2
4,3,2
4,3,1
4,3,3
4,3,2
4,3,1
4,3,1
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,2
4,3,1
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,2
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,1
4,3,3
4,3,2
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,3
4,3,2
4,3,2
4,3,1
4,3,2
4,3,3
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,3
4,3,3
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,3
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,3
4,3,3
4,3,1
4,3,3
4,3,1
4,3,3
4,3,3
4,3,1
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,2
4,3,3
4,3,1
4,3,3
4,3,2
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,3
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,3
4,3,3
4,3,3
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,3
4,3,3
4,3,1
4,3,2
4,3,2
4,3,3
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,3
4,3,2
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,3
4,3,3
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,3
4,3,1
4,3,1
4,3,3
4,3,3
4,3,3
4,3,1
4,3,2
4,3,3
4,3,1
4,3,3
4,3,1
4,3,1
4,3,3
4,3,1
4,3,3
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,2
4,3,3
4,3,1
4,3,3
4,3,3
4,3,1
4,3,2
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,3
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,3
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,3
4,3,2
4,3,2
4,3,3
4,3,2
4,3,1
4,3,1
4,3,2
4,3,2
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,2
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,1
4,3,1
4,3,1
4,3,3
4,3,3
4,3,1
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,2
4,3,1
4,3,3
4,3,2
4,3,1
4,3,2
4,3,3
4,3,3
4,3,2
4,3,1
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,2
4,3,3
4,3,1
4,3,3
4,3,1
4,3,1
4,3,3
4,3,2
4,3,2
4,3,1
4,3,1
4,3,2
4,3,3
4,3,1
4,3,2
4,3,3
4,3,3
4,3,1
4,3,1
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,1
4,3,3
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,1
4,3,2
4,3,3
4,3,1
4,3,1
4,3,1
4,3,2
4,3,3
4,3,2
4,3,3
4,3,1
4,3,1
4,3,1
4,3,3
4,3,2
4,3,3
4,3,1
4,3,2
4,3,1
4,3,3
4,3,2
4,3,3
4,3,3
4,3,1
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,2
4,3,3
4,3,3
4,3,1
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,1
4,3,3
4,3,3
4,3,2
4,3,3
4,3,1
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,1
4,3,3
4,3,3
4,3,3
4,3,1
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,1
4,3,3
4,3,3
4,3,3
4,3,1
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,1
4,3,2
4,3,2
4,3,1
4,3,2
4,3,1
4,3,2
4,3,2
4,3,3
4,3,2
4,3,2
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,2
4,3,3
4,3,1
4,3,1
4,3,2
4,3,2
4,3,2
4,3,1
4,3,1
4,3,2
4,3,2
4,3,2
4,3,1
4,3,2
4,3,2
4,3,2
4,3,2
4,3,1
4,3,2
4,3,2
4,3,3
4,3,1
4,3,2
4,3,2
4,3,2
4,3,2
4,3,1
4,3,2
4,3,1
4,3,3
4,3,1
4,3,2
4,3,2
4,3,2
4,3,3
4,3,3
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,2
4,3,1
4,3,1
4,3,3
4,3,2
4,3,2
4,3,1
4,3,1
4,3,2
4,3,1
4,3,3
4,3,2
4,3,2
4,3,3
4,3,2
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,2
4,3,3
4,3,2
4,3,2
4,3,2
4,3,3
4,3,2
4,3,2
4,3,1
4,3,3
4,3,3
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,1
4,3,2
4,3,2
4,3,2
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,1
4,3,2
4,3,3
4,3,2
4,3,3
4,3,3
4,3,2
4,3,2
4,3,2
4,3,1
4,3,1
4,3,1
4,3,2
4,3,3
4,3,2
4,3,3
4,3,1
4,3,3
4,3,3
4,3,2
4,3,3
4,3,1
4,3,1
4,3,3
4,3,2
4,3,3
4,3,1
4,3,2
4,3,3
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,1
4,3,2
4,3,2
4,3,3
4,3,1
4,3,1
4,3,3
4,3,2
4,3,2
4,3,3
4,3,2
4,3,2
4,3,3
4,3,2
4,3,1
4,3,2
4,3,2
4,3,2
4,3,1
4,3,1
4,3,3
4,3,3
4,3,1
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,1
4,3,2
4,3,1
4,3,3
4,3,2
4,3,2
4,3,2
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,2
4,3,2
4,3,1
4,3,2
4,3,2
4,3,2
4,3,3
4,3,2
4,3,1
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,2
4,3,2
4,3,2
4,3,2
4,3,3
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,3
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,3
4,3,3
4,3,1
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,2
4,3,3
4,3,2
4,3,3
4,3,3
4,3,2
4,3,2
4,3,3
4,3,2
4,3,3
4,3,3
4,3,2
4,3,2
4,3,3
4,3,2
4,3,2
4,3,3
4,3,3
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,2
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,3
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,2
4,3,1
4,3,1
4,3,3
4,3,3
4,3,2
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,3
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,3
4,3,1
4,3,3
4,3,1
4,3,1
4,3,3
4,3,1
4,3,2
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,3
4,3,1
4,3,1
4,3,2
4,3,1
4,3,3
4,3,3
4,3,1
4,3,1
4,3,2
4,3,1
4,3,2
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,3
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,3
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,3
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,2
4,3,1
4,3,1
4,3,2
4,3,3
4,3,2
4,3,1
4,3,3
4,3,1
4,3,1
4,3,3
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,3
4,3,3
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,3
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,3
4,3,1
4,3,1
4,3,1
4,3,2
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,3
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,3
4,3,3
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,2
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,3
4,3,2
4,3,1
4,3,1
4,3,2
4,3,2
4,3,1
4,3,2
4,3,3
4,3,1
4,3,3
4,3,1
4,3,3
4,3,3
4,3,1
4,3,2
4,3,1
4,3,2
4,3,2
4,3,1
4,3,2
4,3,1
4,3,3
4,3,1
4,3,3
4,3,1
4,3,1
4,3,3
4,3,1
4,3,3
4,3,1
4,3,1
4,3,3
4,3,2
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,3
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,3
4,3,3
4,3,1
4,3,1
4,3,2
4,3,2
4,3,3
4,3,3
4,3,3
4,3,1
4,3,1
4,3,1
4,3,2
4,3,3
4,3,1
4,3,3
4,3,3
4,3,1
4,3,3
4,3,1
4,3,3
4,3,1
4,3,1
4,3,3
4,3,1
4,3,3
4,3,2
4,3,3
4,3,3
4,3,2
4,3,1
4,3,2
4,3,3
4,3,3
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,3
4,3,1
4,3,2
4,3,1
4,3,3
4,3,1
4,3,2
4,3,2
4,3,1
4,3,1
4,3,3
4,3,3
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,3
4,3,3
4,3,2
4,3,3
4,3,2
4,3,2
4,3,2
4,3,1
4,3,3
4,3,2
4,3,3
4,3,2
4,3,1
4,3,3
4,3,2
4,3,2
4,3,1
4,3,3
4,3,2
4,3,3
4,3,3
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,3
4,3,2
4,3,1
4,3,2
4,3,3
4,3,3
4,3,2
4,3,1
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,1
4,3,3
4,3,1
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,1
4,3,3
4,3,2
4,3,1
4,3,1
4,3,3
4,3,1
4,3,3
4,3,2
4,3,2
4,3,1
4,3,2
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,2
4,3,2
4,3,3
4,3,1
4,3,3
4,3,1
4,3,3
4,3,2
4,3,3
4,3,3
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,2
4,3,3
4,3,1
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,1
4,3,3
4,3,1
4,3,1
4,3,3
4,3,2
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,2
4,3,3
4,3,2
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,1
4,3,3
4,3,3
4,3,3
4,3,1
4,3,3
4,3,2
4,3,2
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,1
4,3,1
4,3,1
4,3,3
4,3,2
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,1
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,1
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,2
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,2
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,2
4,3,2
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,2
4,3,2
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,1
4,3,3
4,3,1
4,3,2
4,3,1
4,3,3
4,3,1
4,3,3
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,3
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,3
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,2
4,3,3
4,3,2
4,3,3
4,3,1
4,3,1
4,3,1
4,3,3
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,3
4,3,1
4,3,2
4,3,3
4,3,1
4,3,1
4,3,1
4,3,2
4,3,2
4,3,1
4,3,3
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,2
4,3,3
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,3
4,3,1
4,3,1
4,3,3
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,2
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,2
4,3,1
4,3,3
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,3
4,3,1
4,3,1
4,3,3
4,3,3
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,3
4,3,1
4,3,1
4,3,3
4,3,1
4,3,3
4,3,2
4,3,1
4,3,3
4,3,1
4,3,3
4,3,1
4,3,3
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,2
4,3,3
4,3,3
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,2
4,3,1
4,3,2
4,3,2
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,3
4,3,2
4,3,1
4,3,3
4,3,3
4,3,3
4,3,1
4,3,1
4,3,1
4,3,3
4,3,3
4,3,1
4,3,2
4,3,3
4,3,3
4,3,1
4,3,3
4,3,3
4,3,3
4,3,1
4,3,3
4,3,3
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,2
4,3,3
4,3,1
4,3,1
4,3,3
4,3,3
4,3,1
4,3,3
4,3,2
4,3,1
4,3,1
4,3,2
4,3,2
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,1
4,3,2
4,3,3
4,3,1
4,3,3
4,3,3
4,3,3
4,3,2
4,3,1
4,3,3
4,3,3
4,3,1
4,3,1
4,3,3
4,3,3
4,3,1
4,3,1
4,3,1
4,3,3
4,3,3
4,3,1
4,3,1
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,2
4,3,1
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,2
4,3,3
4,3,3
4,3,1
4,3,3
4,3,3
4,3,1
4,3,3
4,3,2
4,3,3
4,3,3
4,3,1
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,1
4,3,2
4,3,3
4,3,1
4,3,3
4,3,3
4,3,1
4,3,3
4,3,3
4,3,2
4,3,3
4,3,1
4,3,3
4,3,3
4,3,3
4,3,1
4,3,3
4,3,3
4,3,1
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,1
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,1
4,3,3
4,3,3
4,3,1
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,2
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,1
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,2
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,1
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,2
4,3,3
4,3,1
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,2
4,3,3
4,3,3
4,3,2
4,3,2
4,3,2
4,3,2
4,3,1
4,3,2
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,2
4,3,1
4,3,2
4,3,2
4,3,1
4,3,2
4,3,1
4,3,1
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
4,3,2
4,3,1
4,3,1
